latitude,longitude,brightness,frp,frp_category,acq_date
41.028,-74.4614,308.2,16.3,1,2024-11-01
39.9868,-74.4952,307.0,5.7,1,2024-11-05
39.9851,-74.4838,311.3,9.0,1,2024-11-05
39.9939,-74.4816,348.8,58.3,3,2024-11-05
39.4564,-75.0679,305.4,5.0,1,2024-11-05
39.6077,-75.3241,306.8,5.9,1,2024-11-05
40.0757,-74.4065,312.0,23.5,2,2024-11-06
39.824,-74.9118,333.5,50.5,3,2024-11-07
39.8101,-74.9031,315.4,29.2,2,2024-11-07
39.822,-74.9075,321.2,45.3,2,2024-11-07
39.8156,-74.9102,302.1,11.3,1,2024-11-08
39.826,-74.9135,307.0,16.9,1,2024-11-08
39.6837,-75.0744,303.8,9.9,1,2024-11-08
39.684,-75.0784,310.4,9.5,1,2024-11-08
41.0177,-74.2935,300.2,21.8,2,2024-11-09
41.1638,-74.3296,307.3,56.3,3,2024-11-09
41.1631,-74.3214,306.2,80.1,3,2024-11-09
41.1632,-74.3175,307.4,36.7,2,2024-11-10
41.1631,-74.2973,317.1,20.2,2,2024-11-10
41.1436,-74.3006,301.5,13.3,1,2024-11-12
40.2263,-74.1064,303.6,12.9,1,2024-11-13
40.1069,-74.2497,303.4,6.6,1,2024-11-18
40.1052,-74.2644,306.1,9.1,1,2024-11-18
40.1063,-74.255,310.4,13.1,1,2024-11-18
41.1443,-74.574,317.0,20.5,2,2024-11-25
39.4014,-75.2535,303.5,10.1,1,2024-11-25
39.4031,-75.2559,309.6,10.9,1,2024-11-25
39.4371,-74.6225,306.5,16.6,1,2024-12-22
